id,name,image_path,label,elo_rating,games_played,wins,losses
35e2076f-d7e0-4592-b1e4-3f14db9d6918,"Celebrity 639","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994890393_638.jpg",2.32,1245.28,3,3,0
1a1c3fcd-d422-4a01-a8e6-72d52e1c4fdc,"Celebrity 3629","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995145507_3628.jpg",2.32,1245.28,2,2,0
523e87ff-3c24-4a8d-bc11-af2af7b11278,"Celebrity 8515","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005452426_8514.jpg",2.32,1245.28,4,3,1
49122878-97c1-4e36-a359-65e1567f2428,"Celebrity 15197","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005527465_15196.jpg",2.32,1245.25,2,2,0
f66ff674-c38c-4668-8719-0396bfda5e49,"Celebrity 28330","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005687276_28329.jpg",2.32,1245.16,2,2,0
e077417a-4c81-4316-9890-c1c058a0e46c,"Celebrity 43795","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005906282_43794.jpg",2.32,1245.16,2,2,0
bf69364c-c904-4bf4-b284-1a8fd2975e62,"Celebrity 21476","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005593905_21475.jpg",2.32,1245.15,2,2,0
364af4d8-31cd-4da9-887d-5be8093657af,"Celebrity 9027","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005458638_9026.jpg",2.31,1245.11,2,2,0
24e5cabc-4b91-40cc-a136-818a2dc3ed6c,"Celebrity 2133","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995122793_2132.jpg",2.31,1245.1,2,2,0
f0bf09a3-e0da-4f95-83f6-991d432f62bd,"Celebrity 19286","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005569750_19285.jpg",2.31,1245.09,2,2,0
e5876e96-32ee-4402-af82-0ac02cd876f8,"Celebrity 43619","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005905264_43618.jpg",2.31,1245.08,2,2,0
fef7fd90-f4ee-469e-a69f-659659cd48cb,"Celebrity 6887","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005436396_6886.jpg",2.31,1245.07,2,2,0
12f8341e-ad0e-457b-abbf-edff7075deaa,"Celebrity 2008","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995120396_2007.jpg",2.31,1245.02,2,2,0
01b3c099-8140-4d7d-bea7-d1014da5e947,"Celebrity 44689","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005918278_44688.jpg",2.3,1244.98,2,2,0
f6f19efe-9035-43cc-84f4-7b3c142e6bde,"Celebrity 43672","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005905270_43671.jpg",2.29,1244.77,4,3,1
12c7eec2-85ce-4ca9-ba08-82673cc5d73e,"Celebrity 3810","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995150041_3809.jpg",2.29,1244.77,3,3,0
73c6a8e2-0420-4635-bdd9-65f708254fea,"Celebrity 50193","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005989188_50192.jpg",2.29,1244.76,2,2,0
fd729675-6e78-440c-88de-1f53787b2018,"Celebrity 28541","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005690259_28540.jpg",2.29,1244.67,2,2,0
fd14e767-8beb-4ba9-97f4-485473cc53ab,"Celebrity 11189","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005482588_11188.jpg",2.28,1244.57,2,2,0
aa289f45-9450-48c2-9655-900709c64c26,"Celebrity 3609","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995145504_3608.jpg",2.27,1244.49,4,4,0
2f6ed882-5d36-4b0e-bb08-d1651ad023d9,"Celebrity 54292","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006048223_54291.jpg",2.27,1244.48,2,2,0
551aa27c-f370-4704-ba0d-d0548c906a3a,"Celebrity 465","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995028012_464.jpg",2.27,1244.35,2,2,0
35c16a0a-81cd-45fc-97bf-b1baaa3bad8b,"Celebrity 50194","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005989188_50193.jpg",2.27,1244.35,2,2,0
f6e0f1d2-6ea4-4115-893f-f133e8503012,"Celebrity 5106","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995187726_5105.jpg",2.26,1244.3,4,3,1
c9ea3a5c-0925-4913-802b-8009a5998bcf,"Celebrity 21452","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005593903_21451.jpg",2.26,1244.3,2,2,0
8acd0130-5396-4d93-9d50-c43a090c6987,"Celebrity 17915","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005554741_17914.jpg",2.26,1244.29,4,3,1
9e787c07-c32f-4d23-864e-ada529d00b7d,"Celebrity 37607","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005821256_37606.jpg",2.26,1244.26,2,2,0
362d8b91-90f2-420b-81a6-a27b72eb686c,"Celebrity 583","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995029879_582.jpg",2.26,1244.23,4,3,1
7ac81364-f559-4983-bc87-e800bdabbbc3,"Celebrity 17844","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005553861_17843.jpg",2.26,1244.22,2,2,0
a45bbaae-6570-4738-9cfc-b30d339205bc,"Celebrity 212","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995023902_211.jpg",2.26,1244.19,2,2,0
cb124759-60f4-4f13-9c9b-12fb83f5bde7,"Celebrity 44158","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005912285_44157.jpg",2.25,1244.15,2,2,0
1d6831f6-2bdc-4a62-a2cb-ea279f48d8aa,"Celebrity 206","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994657735_205.jpg",2.25,1244.11,3,3,0
f48f7311-a5a5-43a0-bcfc-83da45bfc3a1,"Celebrity 475","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995028013_474.jpg",2.25,1244.11,3,3,0
0e04a872-6a10-45d2-a8b2-a20e0a6c7537,"Celebrity 13977","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005514017_13976.jpg",2.25,1244.09,2,2,0
63193a99-2c93-4471-831c-eec59590346f,"Celebrity 10234","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005473180_10233.jpg",2.25,1244.09,2,2,0
924a0e5d-f455-42d4-ad8d-0768ec2e6cdb,"Celebrity 2479","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005389045_2478.jpg",2.24,1244.02,2,2,0
f631773d-d4d5-46b9-9ae0-7d8e4211f451,"Celebrity 45769","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005933261_45768.jpg",2.24,1243.98,2,2,0
36391dd7-d9f8-47fa-b9be-e2874a87ae78,"Celebrity 6562","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995231240_6561.jpg",2.24,1243.96,2,2,0
db6070eb-f2fb-4b05-ac48-a501833d325d,"Celebrity 10259","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005473202_10258.jpg",2.24,1243.9,2,2,0
d9d4fb12-373c-4e22-a754-56df963724c9,"Celebrity 23653","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005620160_23652.jpg",2.24,1243.9,2,2,0
3bf661af-81a0-47c0-a492-2c49b5a39448,"Celebrity 534","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005369800_533.jpg",2.24,1243.88,2,2,0
156d29c6-f5bc-4a8d-99bf-a7a1df22eadd,"Celebrity 4262","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995163339_4261.jpg",2.23,1243.8,2,2,0
d8a31d20-f079-4df3-881b-4a7485547223,"Celebrity 206","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995023901_205.jpg",2.23,1243.78,2,2,0
b944fc21-c948-4506-8a93-64b1317e6813,"Celebrity 8140","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995254085_8139.jpg",2.23,1243.78,2,2,0
64100c46-77da-4eb3-acf7-ca3da0126540,"Celebrity 7830","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995251364_7829.jpg",2.23,1243.78,4,3,1
4cecbead-57ea-43bd-ac1c-55dd046ddd36,"Celebrity 7066","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995238788_7065.jpg",2.23,1243.77,2,2,0
bba2c6c0-ee3d-4628-b93d-b5a1079601d6,"Celebrity 2145","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995122795_2144.jpg",2.23,1243.75,2,2,0
3619f81b-5579-4ce3-96ef-a3192b8fb585,"Celebrity 208","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995023901_207.jpg",2.23,1243.74,4,3,1
58c00388-8d8b-4456-8d09-31ab7d56ffb6,"Celebrity 15245","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005528600_15244.jpg",2.22,1243.64,2,2,0
b979b3c9-6895-4227-8584-f05b060232ab,"Celebrity 43460","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005901271_43459.jpg",2.22,1243.6,2,2,0
3858cac3-35dc-4aee-a7a6-07a7bd299fbe,"Celebrity 35830","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005798265_35829.jpg",2.22,1243.59,2,2,0
c7b6ca54-883e-4e30-8948-6e4d9542af5f,"Celebrity 38975","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005837266_38974.jpg",2.21,1243.54,2,2,0
93f65175-a0f5-454b-8271-a5f2844a7365,"Celebrity 376","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995026159_375.jpg",2.21,1243.5,7,5,2
8f5c37be-7c94-488b-9a65-a7bd424d53d1,"Celebrity 59771","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006112946_59770.jpg",2.21,1243.5,2,2,0
f9f1b9b8-13cf-4cad-9ba4-d7666411a5e6,"Celebrity 793","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995033813_792.jpg",2.21,1243.47,2,2,0
139a3be8-c2ae-4544-9644-8d28ee1d818f,"Celebrity 15142","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005527459_15141.jpg",2.21,1243.43,2,2,0
9f871480-c689-44bb-ae87-0c11d8c31c7e,"Celebrity 928","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995037320_927.jpg",2.21,1243.42,2,2,0
fc5e8dab-5819-49e2-98bb-85dbad28e646,"Celebrity 5336","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995194471_5335.jpg",2.2,1243.36,2,2,0
c05ed97b-2f1d-4150-997b-0ccf5a83b515,"Celebrity 14417","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005519326_14416.jpg",2.2,1243.32,2,2,0
76e0aa85-3bce-4add-abfe-409249f86e3e,"Celebrity 42901","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005894956_42900.jpg",2.2,1243.29,2,2,0
9bab25b6-316e-40b2-aa07-7419e5668454,"Celebrity 4153","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995161619_4152.jpg",2.2,1243.24,2,2,0
be7d1f85-ea8f-4b68-809b-f8b511b2864c,"Celebrity 5338","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995194471_5337.jpg",2.2,1243.24,2,2,0
4a60ee74-a144-42fe-909c-ee497de24091,"Celebrity 5517","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995202955_5516.jpg",2.2,1243.22,4,3,1
e5e8ad8c-afa5-4405-a53b-2c7bf1bc2a0a,"Celebrity 3658","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995145512_3657.jpg",2.19,1243.17,2,2,0
a804facc-c277-448a-8ba4-56a193328e19,"Celebrity 16149","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005537312_16148.jpg",2.19,1243.17,2,2,0
81dcb2b9-063f-40ac-9cc1-d3aafa4cfbf5,"Celebrity 252","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994681372_251.jpg",2.19,1243.14,2,2,0
e16ecd79-1376-434e-997c-34d8f1bfaf85,"Celebrity 5576","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995202963_5575.jpg",2.19,1243.1,2,2,0
d3f00997-f703-472a-b638-7b254b5b049f,"Celebrity 2324","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005388042_2323.jpg",2.19,1243.09,2,2,0
63cf19b7-e148-449c-bfee-9ed3dd966636,"Celebrity 20614","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005586045_20613.jpg",2.19,1243.07,2,2,0
b5cc6669-7ec4-4edd-9b9b-4d1760b3e6c3,"Celebrity 60344","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006118406_60343.jpg",2.19,1243.06,2,2,0
384a9f5a-20f0-4dde-a986-80ec67356047,"Celebrity 39773","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005848269_39772.jpg",2.19,1243.06,2,2,0
95f002e9-2bcf-4be6-85e6-49ea83c09dfc,"Celebrity 32616","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005752266_32615.jpg",2.18,1243.05,2,2,0
7b32396d-497f-4cb9-b971-2142eff9e609,"Celebrity 11622","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005487442_11621.jpg",2.18,1242.99,2,2,0
4b18e1b0-9e65-4c39-bba5-c02310c71366,"Celebrity 22292","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005603045_22291.jpg",2.18,1242.94,2,2,0
436414fa-9298-41f3-acac-319a2bbc7a6a,"Celebrity 26136","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005656273_26135.jpg",2.18,1242.93,4,3,1
1d6069e0-0bcb-421b-b2ab-9f24c9a1c3cc,"Celebrity 5754","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005425940_5753.jpg",2.18,1242.93,2,2,0
771a6003-c4ef-497a-b854-29cabe88cd9d,"Celebrity 46268","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005938267_46267.jpg",2.18,1242.93,2,2,0
6bbd413c-c8d5-4cb4-a58e-dfb44dd03f33,"Celebrity 9434","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005465195_9433.jpg",2.18,1242.91,2,2,0
c14236bc-e165-4e05-b26a-483117a230fc,"Celebrity 685","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995032144_684.jpg",2.17,1242.87,2,2,0
b50d041b-2fa1-4b19-9d4f-b59a3c360877,"Celebrity 32262","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005746268_32261.jpg",2.17,1242.87,2,2,0
a49a6340-4241-4bc1-aa14-57542cc021ca,"Celebrity 2106","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995122789_2105.jpg",2.17,1242.83,4,3,1
3ad678b5-5fae-4cb8-95b8-5f6c875023c3,"Celebrity 568","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995029877_567.jpg",2.17,1242.83,2,2,0
e201ed08-09b5-4c70-bd0e-88b9a4c5205a,"Celebrity 32816","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005755255_32815.jpg",2.17,1242.83,2,2,0
389caf9c-9f96-404b-9ade-3c774d5eef75,"Celebrity 60371","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006118409_60370.jpg",2.17,1242.76,2,2,0
d304c47f-68e3-4f8b-9f6b-a965997c1b0f,"Celebrity 7056","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005438262_7055.jpg",2.16,1242.71,2,2,0
64256837-24ac-42a6-9dec-581b33d7657d,"Celebrity 9044","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005458641_9043.jpg",2.16,1242.71,2,2,0
06afa760-c16f-41d1-a65f-51f0cb4b6cd1,"Celebrity 8020","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005447766_8019.jpg",2.16,1242.71,2,2,0
4f3244e7-28dc-4492-979c-ac440e236c63,"Celebrity 3052","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005395143_3051.jpg",2.16,1242.62,2,2,0
177c2bd2-bf81-4fa9-98b3-8c43417917cb,"Celebrity 6035","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005428796_6034.jpg",2.16,1242.6,2,2,0
3cca0261-3925-4fca-b4d3-1354cad49dc1,"Celebrity 2018","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995120403_2017.jpg",2.15,1242.57,6,4,2
e2f6fc00-6201-40ac-853e-87e6541e9910,"Celebrity 9664","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005467199_9663.jpg",2.15,1242.53,2,2,0
a75daf21-5e52-4fff-b662-5691d01f3c35,"Celebrity 11996","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005490430_11995.jpg",2.15,1242.49,2,2,0
f4274d50-3a53-4738-91f6-0cedb6eb40a0,"Celebrity 454","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994801737_453.jpg",2.15,1242.47,2,2,0
128f7e30-cc93-4949-bd37-6125878df066,"Celebrity 5345","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995194475_5344.jpg",2.15,1242.43,2,2,0
523a8cfa-863c-42c3-b001-5c159c6031d1,"Celebrity 1172","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005375886_1171.jpg",2.15,1242.42,2,2,0
6a85e5c9-487c-4f69-8382-4af1d3d44db1,"Celebrity 713","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994928818_712.jpg",2.14,1242.41,2,2,0
7f3791bf-bd76-4a09-9782-f44457bf4c14,"Celebrity 7933","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995252265_7932.jpg",2.14,1242.37,2,2,0
32f6e3b7-ee04-417a-a721-065f97018ea9,"Celebrity 108","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995020421_107.jpg",2.14,1242.33,6,4,2
6d4a8d2a-ec60-46e3-be9f-b2ba12e41931,"Celebrity 24122","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005630262_24121.jpg",2.14,1242.32,2,2,0
016ccbbe-d1ec-42a2-be48-c1ce220604fc,"Celebrity 39743","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005848266_39742.jpg",2.14,1242.29,2,2,0
b7a335bf-5fe1-448f-bbe8-c9ecf61f05ab,"Celebrity 313","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994717747_312.jpg",2.14,1242.26,2,2,0
cce11879-bdd8-456c-945d-8507a78f3367,"Celebrity 18602","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005563136_18601.jpg",2.13,1242.13,2,2,0
afd461f1-7b3a-48f4-8793-7d0b71169265,"Celebrity 12217","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005493286_12216.jpg",2.13,1242.1,2,2,0
bb4eefbe-52e3-402c-88b2-cdef9e7ba37d,"Celebrity 4076","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995157870_4075.jpg",2.12,1242.06,2,2,0
1dc2ba46-3e28-4976-a5ed-4a4decf612c7,"Celebrity 908","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005373989_907.jpg",2.12,1242.03,2,2,0
ac0feacc-6ebc-4697-a0eb-5d8769383b3c,"Celebrity 34611","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005782258_34610.jpg",2.12,1242.03,2,2,0
da2ff290-a934-4364-ae3b-075394800d5d,"Celebrity 14359","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005518339_14358.jpg",2.12,1242.02,2,2,0
54309c5a-0cec-487e-8145-0b5d9f98da0a,"Celebrity 3974","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995153893_3973.jpg",2.12,1241.97,2,2,0
c4be9ad4-7780-41b6-83e2-5ab609553618,"Celebrity 1670","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995052128_1669.jpg",2.12,1241.95,4,3,1
f6c71748-71dc-4cdc-af5d-1334ff249f2f,"Celebrity 28","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994562004_27.jpg",2.11,1241.92,4,3,1
ae81a110-64af-474e-868c-23713c44890e,"Celebrity 2005","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995120395_2004.jpg",2.11,1241.89,7,5,2
8376f8e0-079f-4866-9864-3b16b8685ad8,"Celebrity 44084","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005910258_44083.jpg",2.11,1241.89,2,2,0
f940ea01-afaa-44e7-9347-2979cf7f897b,"Celebrity 555","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994850474_554.jpg",2.11,1241.83,4,3,1
a36068bf-ac47-4da4-9fc8-e4c52c4faa9d,"Celebrity 50746","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005994548_50745.jpg",2.1,1241.77,2,2,0
a361b259-53c0-4515-8fac-38a8c59a3e17,"Celebrity 10561","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005476795_10560.jpg",2.1,1241.72,2,2,0
81cf0c2b-9d57-45df-8909-8725a950f122,"Celebrity 6045","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995218767_6044.jpg",2.1,1241.65,2,2,0
b9326217-4967-4194-8372-9af41db173dc,"Celebrity 44086","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005910258_44085.jpg",2.09,1241.61,2,2,0
ec371a00-accc-4edd-b485-e70aa96d57fc,"Celebrity 43589","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005903275_43588.jpg",2.09,1241.56,2,2,0
d1a5b8a0-f10b-4401-87f7-1354e71d89da,"Celebrity 3877","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995150062_3876.jpg",2.08,1241.39,2,2,0
a4ae17cd-bbc8-4ebc-b2b8-c51f329dde0b,"Celebrity 1934","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995058985_1933.jpg",2.08,1241.36,2,2,0
0672ce48-1c83-403e-9c60-65cb35e91aa2,"Celebrity 46705","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005946262_46704.jpg",2.08,1241.3,2,2,0
a0195d96-b314-476b-9bf7-cbcc2b8bae8c,"Celebrity 319","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994721426_318.jpg",2.07,1241.25,7,5,2
2a4bdc81-0f78-4f11-b91a-217bfa89ab27,"Celebrity 8049","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995253217_8048.jpg",2.07,1241.24,4,3,1
c7b0d24d-ebb9-45a8-9707-0289466cb8c7,"Celebrity 55764","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006067328_55763.jpg",2.07,1241.18,2,2,0
829691f7-31b4-43ff-81b4-5aaedcfecf0d,"Celebrity 25811","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005653251_25810.jpg",2.07,1241.14,4,3,1
c6a6350f-de70-405b-beb9-dd5f284c61ec,"Celebrity 14722","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005523017_14721.jpg",2.07,1241.13,2,2,0
70ee9f37-934d-45d0-8955-69d217474685,"Celebrity 1552","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995050349_1551.jpg",2.06,1240.98,4,3,1
c672bf27-0080-491e-95ef-269be6c3c705,"Celebrity 33600","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005766277_33599.jpg",2.05,1240.94,2,2,0
9943691c-9837-47ba-b7a4-a57e51308d63,"Celebrity 6057","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995218769_6056.jpg",2.05,1240.93,2,2,0
9eb2e98c-69f6-4170-b243-7c866fd27d8a,"Celebrity 14707","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005523015_14706.jpg",2.05,1240.93,4,3,1
dc23caae-1240-4440-8cea-b2ea0a558ece,"Celebrity 53232","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006029126_53231.jpg",2.05,1240.91,2,2,0
bcc9b3ec-da65-4704-b2ab-acbeb114ebf9,"Celebrity 777","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005372020_776.jpg",2.05,1240.87,2,2,0
848dd8c4-0a80-4dcb-a0c8-1e341b2d8fe0,"Celebrity 10579","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005476797_10578.jpg",2.04,1240.72,2,2,0
